06/06/2022 15:34:57,0.8301,76.42,56.13
06/06/2022 15:34:57,0.6159,75.11,50.44
06/06/2022 15:34:57,0.2387,80.03,49.81
06/06/2022 15:34:57,0.3187,80.97,48.8
06/06/2022 15:34:57,0.6533,82.62,50.02
06/06/2022 15:34:57,0.2033,86.48,46.7
06/06/2022 15:34:57,0.6551,87.36,45.84
06/06/2022 15:34:57,0.3599,92.59,46.82
06/06/2022 15:34:57,0.7235,94.35,48.06
06/06/2022 15:34:57,0.8597,93.83,43.26
06/06/2022 15:34:58,0.7885,99.9,42.94
06/06/2022 15:34:58,0.7828,105.17,41.41
06/06/2022 15:34:58,0.8105,105.26,35.61
06/06/2022 15:34:58,1.0121,108.23,39.37
06/06/2022 15:34:58,0.9355,115.35,38.96
06/06/2022 15:34:58,0.7608,115.7,33.93
06/06/2022 15:34:58,0.6877,121.49,34.79
06/06/2022 15:34:58,1.0588,123.71,38.92
06/06/2022 15:34:58,0.4966,123.33,34.0
06/06/2022 15:34:58,0.0882,127.19,35.78
06/06/2022 15:34:58,0.3241,127.94,35.74
06/06/2022 15:34:58,0.4948,130.65,35.37
06/06/2022 15:34:58,0.4053,132.17,38.59
06/06/2022 15:34:59,0.6366,135.48,38.06
06/06/2022 15:34:59,0.4845,135.57,34.45
06/06/2022 15:34:59,0.6457,139.16,34.41
06/06/2022 15:34:59,0.1071,141.33,38.54
06/06/2022 15:34:59,0.7782,142.23,38.48
06/06/2022 15:34:59,0.9009,146.82,37.33
06/06/2022 15:34:59,1.5764,146.91,31.98
06/06/2022 15:34:59,0.6052,154.81,41.91
06/06/2022 15:34:59,1.3137,155.58,37.96
06/06/2022 15:34:59,2.379,162.17,42.94
06/06/2022 15:34:59,1.1831,160.94,30.29
06/06/2022 15:34:59,0.3192,165.51,37.32
06/06/2022 15:34:59,0.385,166.49,39.28
06/06/2022 15:35:00,0.556,166.62,37.22
06/06/2022 15:35:00,0.3296,169.11,40.33
06/06/2022 15:35:00,1.0022,169.35,38.47
06/06/2022 15:35:00,0.4136,173.08,44.29
06/06/2022 15:35:00,0.5869,173.45,41.59
06/06/2022 15:35:00,0.1317,176.98,43.38
06/06/2022 15:35:00,1.2178,177.76,43.01
06/06/2022 15:35:00,0.7481,177.76,36.24
06/06/2022 15:35:00,0.6166,182.93,41.29
06/06/2022 15:35:00,0.5121,186.34,39.4
06/06/2022 15:35:00,0.5084,187.83,42.02
06/06/2022 15:35:00,0.6541,189.05,45.37
06/06/2022 15:35:00,0.1433,191.75,43.26
06/06/2022 15:35:01,0.2651,192.49,42.8
06/06/2022 15:35:01,0.1009,194.92,43.73
06/06/2022 15:35:01,0.3318,195.61,44.16
06/06/2022 15:35:01,0.6244,198.37,45.15
06/06/2022 15:35:01,0.4592,198.81,41.04
06/06/2022 15:35:01,0.5961,202.97,41.26
06/06/2022 15:35:01,0.6853,204.02,44.38
06/06/2022 15:35:01,0.2942,208.7,42.88
06/06/2022 15:35:01,0.9837,209.92,44.67
06/06/2022 15:35:01,0.5138,214.58,41.43
06/06/2022 15:35:01,0.285,215.69,38.39
06/06/2022 15:35:01,0.8753,216.93,39.65
06/06/2022 15:35:02,0.2733,221.51,34.97
06/06/2022 15:35:02,0.8361,222.96,35.92
06/06/2022 15:35:02,0.3292,229.95,37.48
06/06/2022 15:35:02,0.2746,231.98,38.72
06/06/2022 15:35:02,1.5648,234.17,39.2
06/06/2022 15:35:02,0.261,241.42,35.67
06/06/2022 15:35:02,0.8488,242.79,37.15
06/06/2022 15:35:02,0.3218,248.44,39.7
06/06/2022 15:35:02,0.314,249.66,41.54
06/06/2022 15:35:02,0.8345,250.86,40.14
06/06/2022 15:35:02,1.3234,256.22,37.04
06/06/2022 15:35:02,2.5323,256.95,45.63
06/06/2022 15:35:02,0.7824,262.43,36.64
06/06/2022 15:35:03,0.5732,263.04,41.92
06/06/2022 15:35:03,0.127,266.47,45.05
06/06/2022 15:35:03,0.8389,267.11,45.64
06/06/2022 15:35:03,0.5335,268.8,41.8
06/06/2022 15:35:03,0.6704,273.44,44.37
06/06/2022 15:35:03,1.277,276.58,47.35
06/06/2022 15:35:03,4.7,276.72,54.13
06/06/2022 15:35:03,1.0194,282.06,24.1
06/06/2022 15:35:03,4.6862,287.13,32.18
06/06/2022 15:35:03,6.4258,284.75,59.47
06/06/2022 15:35:03,3.7541,296.23,28.38
06/06/2022 15:35:03,1.6101,294.57,48.86
06/06/2022 15:35:03,0.3612,297.82,58.55
06/06/2022 15:35:03,0.3923,298.48,60.63
06/06/2022 15:35:04,0.5025,298.9,63.02
06/06/2022 15:35:04,1.165,302.4,62.02
06/06/2022 15:35:04,0.5606,304.14,56.32
06/06/2022 15:35:04,0.3273,306.39,59.53
06/06/2022 15:35:04,2.9501,307.42,57.96
06/06/2022 15:35:04,6.1627,312.02,38.93
06/06/2022 15:35:04,5.3025,308.14,70.13
06/06/2022 15:35:04,2.6827,314.59,42.69
06/06/2022 15:35:04,0.3939,312.17,63.86
06/06/2022 15:35:04,1.2425,312.21,66.2
06/06/2022 15:35:04,0.6124,312.15,75.44
06/06/2022 15:35:04,0.8895,313.59,72.33
06/06/2022 15:35:05,0.1464,314.48,79.48
06/06/2022 15:35:05,2.1855,314.58,80.48
06/06/2022 15:35:05,0.648,312.56,93.29
06/06/2022 15:35:05,0.082,313.69,89.77
06/06/2022 15:35:05,0.6787,313.7,90.35
06/06/2022 15:35:05,1.7464,315.26,87.77
06/06/2022 15:35:05,0.1022,313.77,99.62
06/06/2022 15:35:05,0.9542,313.87,100.19
06/06/2022 15:35:05,0.9327,314.23,107.99
06/06/2022 15:35:05,0.8267,315.99,104.07
06/06/2022 15:35:05,0.1591,316.38,110.21
06/06/2022 15:35:05,1.1272,317.07,111.01
06/06/2022 15:35:06,4.3413,317.47,119.51
06/06/2022 15:35:06,5.5799,324.01,98.88
06/06/2022 15:35:06,0.5496,316.52,127.04
06/06/2022 15:35:06,0.614,316.46,131.29
06/06/2022 15:35:06,0.7716,315.08,135.49
06/06/2022 15:35:06,0.8229,313.53,140.52
06/06/2022 15:35:06,2.0525,314.61,136.61
06/06/2022 15:35:06,0.1037,310.78,149.08
06/06/2022 15:35:06,4.2912,310.49,149.26
06/06/2022 15:35:06,3.859,316.17,129.09
06/06/2022 15:35:06,0.1244,309.65,151.17
06/06/2022 15:35:06,1.8529,309.45,151.02
06/06/2022 15:35:06,2.4378,310.47,143.26
06/06/2022 15:35:07,0.3985,306.79,155.35
06/06/2022 15:35:07,0.7156,305.62,157.94
06/06/2022 15:35:07,1.2493,303.02,161.61
06/06/2022 15:35:07,0.4064,301.05,167.72
06/06/2022 15:35:07,0.3114,299.58,170.24
06/06/2022 15:35:07,0.5581,299.09,172.1
06/06/2022 15:35:07,1.1152,299.54,170.07
06/06/2022 15:35:07,0.1406,297.45,178.65
06/06/2022 15:35:07,0.7184,297.5,179.15
06/06/2022 15:35:07,0.2192,297.5,180.93
06/06/2022 15:35:07,1.338,297.23,182.26
06/06/2022 15:35:07,0.8965,295.52,188.25
06/06/2022 15:35:07,0.1866,292.8,195.23
06/06/2022 15:35:08,0.6312,292.17,195.83
06/06/2022 15:35:08,0.9618,289.49,199.77
06/06/2022 15:35:08,1.6158,289.79,196.29
06/06/2022 15:35:08,0.4286,284.97,204.47
06/06/2022 15:35:08,0.1549,283.64,207.14
06/06/2022 15:35:08,0.5603,282.65,207.75
06/06/2022 15:35:08,0.5842,278.66,209.53
06/06/2022 15:35:08,0.2149,275.07,211.31
06/06/2022 15:35:08,0.3386,273.88,211.89
06/06/2022 15:35:08,0.8331,272.3,213.92
06/06/2022 15:35:08,0.2638,266.94,216.56
06/06/2022 15:35:08,0.8511,265.8,215.9
06/06/2022 15:35:08,0.1785,260.17,218.4
06/06/2022 15:35:09,0.4857,258.86,218.29
06/06/2022 15:35:09,0.7001,257.44,220.68
06/06/2022 15:35:09,0.24,252.8,221.94
06/06/2022 15:35:09,0.588,251.75,221.21
06/06/2022 15:35:09,0.2591,247.73,222.79
06/06/2022 15:35:09,0.6805,246.73,222.22
